,cprcode,brcode,ib_cf_qty,new_ib_vs_stock_cv
7349,0134035,1000,3,3
7350,0134046,1000,0,0
7351,0134069,1000,4,4
7352,0134074,1000,0,0
7353,0134084,1000,0,0
7354,0134085,1000,3,3
7355,0134087,1000,32,32
7356,0134096,1000,0,0
7357,0134103,1000,8,8
7358,0134104,1000,-60,-60
7359,0134121,1000,2,2
7360,0134123,1000,2,2
7361,0134124,1000,2,2
7362,0134126,1000,1,1
7363,0134127,1000,2,2
7364,0134128,1000,1,1
7365,0134129,1000,2,2
7366,0134130,1000,2,2
7367,0134132,1000,2,2
7368,0134135,1000,1,1
7369,0134136,1000,1,1
7370,0134139,1000,0,0
7371,0134256,1000,0,0
7372,0134417,1000,0,0
7373,0134418,1000,0,0
7374,0134419,1000,0,0
7375,0134441,1000,0,0
7376,0134442,1000,5,5
7377,0134447,1000,0,0
7378,0134487,1000,-1168,-1168
7379,0134488,1000,-1938,-1938
7380,0134489,1000,-1083,-1083
7381,0134490,1000,-21,-21
7382,0134492,1000,24,24
7383,0134497,1000,8,8
7384,0134502,1000,13,13
7385,0134506,1000,6,6
7386,0134508,1000,3,3
7387,0134509,1000,6,6
7388,0134546,1000,18,18
7389,0134547,1000,15,15
7390,0134548,1000,0,0
7391,0134560,1000,0,0
7392,0134689,1000,0,0
7393,0134690,1000,0,0
7394,0134691,1000,11,11
7395,0134692,1000,1,1
7396,0134699,1000,0,0
7397,0134700,1000,0,0
7398,0134701,1000,0,0
7399,0134702,1000,0,0
7400,0134703,1000,0,0
7401,0134704,1000,0,0
7402,0134705,1000,0,0
7403,0134706,1000,0,0
7404,0134708,1000,-1,-1
7405,0134775,1000,33,33
7406,0134813,1000,0,0
7407,0134826,1000,0,0
7408,0134828,1000,-16363,-16363
7409,0134829,1000,-756,-756
7410,0134865,1000,10,10
7411,0134869,1000,0,0
7412,0134872,1000,5,5
7413,0134898,1000,6,6
7414,0134906,1000,0,0
7415,0134907,1000,0,0
7416,0134908,1000,1,1
7417,0134909,1000,5,5
7418,0134918,1000,0,0
7419,0135002,1000,0,0
7420,0135004,1000,0,0
7421,0135040,1000,64,64
7422,0135042,1000,19,19
7423,0135045,1000,15,15
7424,0135046,1000,13,13
7425,0135061,1000,11,11
7426,0135062,1000,16,16
7427,0135063,1000,10,10
7428,0135081,1000,9,9
7429,0135082,1000,9,9
7430,0135084,1000,-5326,-5326
7431,0135098,1000,42,42
7432,0135099,1000,244,244
7433,0135114,1000,0,0
7434,0135123,1000,0,0
7435,0135124,1000,0,0
7436,0135125,1000,0,0
7437,0135126,1000,0,0
7438,0135133,1000,9,9
7439,0135153,1000,0,0
7440,0135155,1000,0,0
7441,0135178,1000,17,17
7442,0135234,1000,0,0
7443,0135236,1000,0,0
7444,0135241,1000,0,0
7445,0135243,1000,0,0
7446,0135244,1000,0,0
7447,0135245,1000,0,0
7448,0135246,1000,0,0
7449,0135248,1000,0,0
7450,0135264,1000,2,2
7451,0135265,1000,5,5
7452,0135278,1000,11,11
7453,0135308,1000,0,0
7454,0135318,1000,0,0
7455,0135327,1000,95,95
7456,0135328,1000,22,22
7457,0135329,1000,30,30
7458,0135332,1000,17,17
7459,0135333,1000,8,8
7460,0135334,1000,6,6
7461,0135340,1000,7,7
7462,0135341,1000,10,10
7463,0135343,1000,32,32
7464,0135346,1000,12,12
7465,0135347,1000,6,6
7466,0135350,1000,36,36
7467,0135351,1000,25,25
7468,0135353,1000,5,5
7469,0135354,1000,0,0
7470,0135395,1000,0,0
7471,0135396,1000,0,0
7472,0135417,1000,0,0
7473,0135421,1000,0,0
7474,0135562,1000,0,0
7475,0135563,1000,0,0
7476,0135564,1000,0,0
7477,0135570,1000,0,0
7478,0135571,1000,0,0
7479,0135574,1000,6,6
7480,0135575,1000,1,1
7481,0135576,1000,216,216
7482,0135578,1000,6,6
7483,0135580,1000,16,16
7484,0135581,1000,4,4
7485,0135582,1000,58,58
7486,0135583,1000,6,6
7487,0135586,1000,0,0
7488,0135589,1000,11,11
7489,0135592,1000,36,36
7490,0135593,1000,43,43
7491,0135594,1000,54,54
7492,0135686,1000,7,7
7493,0135696,1000,0,0
7494,0135697,1000,0,0
7495,0135706,1000,0,0
7496,0135707,1000,0,0
7497,0135708,1000,0,0
7498,0135709,1000,0,0
7499,0135710,1000,0,0
7500,0135711,1000,0,0
7501,0135712,1000,0,0
7502,0135713,1000,0,0
7503,0135714,1000,0,0
7504,0135741,1000,0,0
7505,0135762,1000,0,0
7506,0135770,1000,0,0
7507,0135771,1000,0,0
7508,0135772,1000,0,0
7509,0135773,1000,0,0
7510,0135775,1000,0,0
7511,0135776,1000,0,0
7512,0135778,1000,0,0
7513,0135855,1000,5,5
7514,0135908,1000,-12,-12
7515,0135909,1000,0,0
7516,0135910,1000,0,0
7517,0135912,1000,0,0
7518,0135913,1000,0,0
7519,0135914,1000,0,0
7520,0135915,1000,0,0
7521,0135968,1000,0,0
7522,0135972,1000,0,0
7523,0136007,1000,0,0
7524,0136008,1000,0,0
7525,0136018,1000,0,0
7526,0136024,1000,-147,-147
7527,0136027,1000,-164,-164
7528,0136028,1000,-302,-302
7529,0136029,1000,-211,-211
7530,0136030,1000,-311,-311
7531,0136052,1000,-346,-346
7532,0136053,1000,-85,-85
7533,0136059,1000,0,0
7534,0136060,1000,0,0
7535,0136061,1000,0,0
7536,0136063,1000,0,0
7537,0136064,1000,0,0
7538,0136065,1000,0,0
7539,0136077,1000,4,4
7540,0136078,1000,0,0
7541,0136079,1000,2,2
7542,0136080,1000,0,0
7543,0136081,1000,0,0
7544,0136082,1000,0,0
7545,0136084,1000,0,0
7546,0136085,1000,0,0
7547,0136086,1000,0,0
7548,0136087,1000,0,0
7549,0136088,1000,0,0
7550,0136089,1000,0,0
7551,0136091,1000,0,0
7552,0136141,1000,0,0
7553,0136207,1000,-205,-205
7554,0136208,1000,-8,-8
7555,0136209,1000,-51,-51
7556,0136224,1000,3,3
7557,0136225,1000,8,8
7558,0136226,1000,1,1
7559,0136227,1000,5,5
7560,0136231,1000,4,4
7561,0136274,1000,0,0
7562,0136276,1000,12,12
7563,0136283,1000,0,0
7564,0136286,1000,0,0
7565,0136287,1000,0,0
7566,0136294,1000,2,2
7567,0136295,1000,2,2
7568,0136297,1000,3,3
7569,0136298,1000,2,2
7570,0136309,1000,0,0
7571,0136311,1000,0,0
7572,0136315,1000,0,0
7573,0136339,1000,0,0
7574,0136340,1000,0,0
7575,0136341,1000,0,0
7576,0136381,1000,0,0
7577,0136383,1000,21,21
7578,0136384,1000,0,0
7579,0136385,1000,17,17
7580,0136386,1000,19,19
7581,0136387,1000,9,9
7582,0136388,1000,45,45
7583,0136398,1000,17,17
7584,0136399,1000,19,19
7585,0136400,1000,0,0
7586,0136401,1000,0,0
7587,0136402,1000,0,0
7588,0136408,1000,4,4
7589,0136410,1000,7,7
7590,0136413,1000,9,9
7591,0136414,1000,0,0
7592,0136456,1000,7,7
7593,0136458,1000,7,7
7594,0136468,1000,0,0
7595,0136473,1000,2,2
7596,0136475,1000,2,2
7597,0136481,1000,8,8
7598,0136485,1000,11,11
7599,0136489,1000,0,0
7600,0136490,1000,0,0
7601,0136491,1000,0,0
7602,0136497,1000,0,0
7603,0136499,1000,0,0
7604,0136500,1000,0,0
7605,0136504,1000,38,38
7606,0136505,1000,26,26
7607,0136509,1000,0,0
7608,0136542,1000,-86,-86
7609,0136544,1000,-93,-93
7610,0136545,1000,-76,-76
7611,0136546,1000,-59,-59
7612,0136554,1000,1,1
7613,0136556,1000,2,2
7614,0136558,1000,-183,-183
7615,0136561,1000,-36,-36
7616,0136566,1000,0,0
7617,0136567,1000,5,5
7618,0136594,1000,-490,-490
7619,0136595,1000,-785,-785
7620,0136596,1000,-192,-192
7621,0136597,1000,-361,-361
7622,0136598,1000,-679,-679
7623,0136599,1000,-12,-12
7624,0136600,1000,-104,-104
7625,0136611,1000,0,0
7626,0136619,1000,0,0
7627,0136623,1000,36,36
7628,0136644,1000,0,0
7629,0136649,1000,-4837,-4837
7630,0136650,1000,-2714,-2714
7631,0136651,1000,-5952,-5952
7632,0136689,1000,5,5
7633,0136691,1000,10,10
7634,0136692,1000,14,14
7635,0136699,1000,14,14
7636,0136701,1000,14,14
7637,0136748,1000,0,0
7638,0136750,1000,0,0
7639,0136757,1000,10,10
7640,0136807,1000,0,0
7641,0136824,1000,0,0
7642,0136871,1000,7,7
7643,0136873,1000,11,11
7644,0136877,1000,0,0
7645,0136880,1000,0,0
7646,0136884,1000,0,0
7647,0136885,1000,0,0
7648,0136902,1000,647,647
7649,0136903,1000,27,27
7650,0136907,1000,-7,-7
7651,0136908,1000,0,0
7652,0136909,1000,-9,-9
7653,0136910,1000,0,0
7654,0136911,1000,-54,-54
7655,0136912,1000,-20,-20
7656,0136913,1000,0,0
7657,0136914,1000,-78,-78
7658,0136915,1000,0,0
7659,0136916,1000,-110,-110
7660,0136921,1000,-3,-3
7661,0136922,1000,-25,-25
7662,0136931,1000,20,20
7663,0136940,1000,0,0
7664,0136941,1000,45,45
7665,0136946,1000,32,32
7666,0136947,1000,28,28
7667,0136950,1000,15,15
7668,0136959,1000,0,0
7669,0136960,1000,9,9
7670,0136961,1000,5,5
7671,0136962,1000,88,88
7672,0136967,1000,0,0
7673,0136969,1000,0,0
7674,0137019,1000,168,168
7675,0137020,1000,75,75
7676,0137021,1000,0,0
7677,0137049,1000,5,5
7678,0137050,1000,17,17
7679,0137051,1000,6,6
7680,0137052,1000,15,15
7681,0137065,1000,22,22
7682,0137068,1000,9,9
7683,0137069,1000,0,0
7684,0137070,1000,9,9
7685,0137071,1000,6,6
7686,0137082,1000,0,0
7687,0137088,1000,-608,-608
7688,0137089,1000,-4,-4
7689,0137175,1000,0,0
7690,0137222,1000,21,21
7691,0137226,1000,0,0
7692,0137230,1000,0,0
7693,0137231,1000,0,0
7694,0137234,1000,0,0
7695,0137235,1000,0,0
7696,0137236,1000,0,0
7697,0137237,1000,0,0
7698,0137241,1000,0,0
7699,0137246,1000,6,6
7700,0137247,1000,7,7
7701,0137250,1000,6,6
7702,0137265,1000,0,0
7703,0137266,1000,0,0
7704,0137267,1000,0,0
7705,0137353,1000,0,0
7706,0137354,1000,3,3
7707,0137357,1000,0,0
7708,0137362,1000,0,0
7709,0137366,1000,0,0
7710,0137367,1000,1,1
7711,0137368,1000,1,1
7712,0137369,1000,-5,-5
7713,0137370,1000,0,0
7714,0137383,1000,-12,-12
7715,0137384,1000,0,0
7716,0137385,1000,6,6
7717,0137386,1000,5,5
7718,0137387,1000,3,3
7719,0137388,1000,0,0
7720,0137389,1000,3,3
7721,0137390,1000,0,0
7722,0137391,1000,0,0
7723,0137392,1000,2,2
7724,0137393,1000,1,1
7725,0137394,1000,3,3
7726,0137398,1000,2,2
7727,0137399,1000,1,1
7728,0137400,1000,2,2
7729,0137401,1000,1,1
7730,0137407,1000,1,1
7731,0137414,1000,3,3
7732,0137416,1000,3,3
7733,0137417,1000,13,13
7734,0137418,1000,5,5
7735,0137419,1000,8,8
7736,0137420,1000,38,38
7737,0137425,1000,0,0
7738,0137429,1000,0,0
7739,0137432,1000,10,10
7740,0137433,1000,0,0
7741,0137435,1000,0,0
7742,0137441,1000,0,0
7743,0137442,1000,0,0
7744,0137445,1000,0,0
7745,0137446,1000,0,0
7746,0137448,1000,0,0
7747,0137449,1000,0,0
7748,0137453,1000,0,0
7749,0137454,1000,0,0
7750,0137455,1000,22,22
7751,0137456,1000,0,0
7752,0137502,1000,0,0
7753,0137503,1000,0,0
7754,0137504,1000,0,0
7755,0137505,1000,0,0
7756,0137506,1000,0,0
7757,0137507,1000,5,5
7758,0137511,1000,21,21
7759,0137520,1000,18,18
7760,0137555,1000,10,10
7761,0137599,1000,0,0
7762,0137680,1000,0,0
7763,0137681,1000,0,0
7764,0137682,1000,0,0
7765,0137683,1000,0,0
7766,0137684,1000,0,0
7767,0137685,1000,0,0
7768,0137686,1000,0,0
7769,0137687,1000,0,0
7770,0137688,1000,0,0
7771,0137690,1000,0,0
7772,0137691,1000,0,0
7773,0137692,1000,0,0
7774,0137695,1000,0,0
7775,0137696,1000,0,0
7776,0137697,1000,0,0
7777,0137737,1000,0,0
7778,0137739,1000,0,0
7779,0137740,1000,0,0
7780,0137741,1000,0,0
7781,0137743,1000,0,0
7782,0137744,1000,0,0
7783,0137746,1000,0,0
7784,0137747,1000,0,0
7785,0137749,1000,0,0
7786,0137752,1000,0,0
7787,0137767,1000,0,0
7788,0137768,1000,0,0
7789,0137769,1000,3,3
7790,0137784,1000,0,0
7791,0137806,1000,0,0
7792,0137816,1000,3,3
7793,0137822,1000,23,23
7794,0137824,1000,0,0
7795,0137830,1000,9,9
7796,0137840,1000,10,10
7797,0137841,1000,14,14
7798,0137842,1000,11,11
7799,0137843,1000,0,0
7800,0137845,1000,0,0
7801,0137856,1000,21,21
7802,0137857,1000,-1108,-1108
7803,0137858,1000,-1633,-1633
7804,0137859,1000,-5,-5
7805,0137860,1000,0,0
7806,0137872,1000,0,0
7807,0137873,1000,0,0
7808,0137874,1000,5,5
7809,0137877,1000,0,0
7810,0137881,1000,0,0
7811,0137882,1000,0,0
7812,0137946,1000,0,0
7813,0137947,1000,0,0
7814,0137949,1000,5,5
7815,0138011,1000,0,0
7816,0138013,1000,9,9
7817,0138038,1000,5,5
7818,0138039,1000,19,19
7819,0138040,1000,17,17
7820,0138077,1000,0,0
7821,0138078,1000,0,0
7822,0138079,1000,0,0
7823,0138080,1000,0,0
7824,0138081,1000,0,0
7825,0138082,1000,0,0
7826,0138083,1000,0,0
7827,0138084,1000,0,0
7828,0138086,1000,0,0
7829,0138091,1000,0,0
7830,0138092,1000,0,0
7831,0138093,1000,0,0
7832,0138094,1000,0,0
7833,0138095,1000,0,0
7834,0138096,1000,0,0
7835,0138097,1000,0,0
7836,0138099,1000,0,0
7837,0138101,1000,0,0
7838,0138103,1000,0,0
7839,0138110,1000,0,0
7840,0138117,1000,0,0
7841,0138145,1000,0,0
7842,0138150,1000,0,0
7843,0138166,1000,6,6
7844,0138183,1000,0,0
7845,0138239,1000,-47,-47
7846,0138240,1000,-129,-129
7847,0138241,1000,-5,-5
7848,0138242,1000,-794,-794
7849,0138243,1000,-175,-175
7850,0138244,1000,-169,-169
7851,0138245,1000,-179,-179
7852,0138246,1000,-66,-66
7853,0138247,1000,-261,-261
7854,0138248,1000,-1,-1
7855,0138249,1000,-87,-87
7856,0138250,1000,-2,-2
7857,0138251,1000,-1,-1
7858,0138252,1000,-10,-10
7859,0138253,1000,-597,-597
7860,0138254,1000,0,0
7861,0138266,1000,3,3
7862,0138267,1000,0,0
7863,0138268,1000,0,0
7864,0138269,1000,0,0
7865,0138288,1000,0,0
7866,0138319,1000,3,3
7867,0138360,1000,0,0
7868,0138368,1000,0,0
7869,0138370,1000,41,41
7870,0138371,1000,34,34
7871,0138373,1000,8,8
7872,0138374,1000,16,16
7873,0138375,1000,9,9
7874,0138388,1000,3,3
7875,0138405,1000,6,6
7876,0138406,1000,0,0
7877,0138407,1000,0,0
7878,0138409,1000,7,7
7879,0138421,1000,6,6
7880,0138427,1000,4,4
7881,0138428,1000,36,36
7882,0138429,1000,27,27
7883,0138514,1000,0,0
7884,0138545,1000,0,0
7885,0138546,1000,0,0
7886,0138547,1000,-286,-286
7887,0138548,1000,-14,-14
7888,0138549,1000,0,0
7889,0138553,1000,0,0
7890,0138555,1000,0,0
7891,0138556,1000,0,0
7892,0138558,1000,0,0
7893,0138559,1000,0,0
7894,0138562,1000,0,0
7895,0138563,1000,0,0
7896,0138565,1000,0,0
7897,0138566,1000,0,0
7898,0138570,1000,0,0
7899,0138571,1000,0,0
7900,0138572,1000,0,0
7901,0138573,1000,0,0
7902,0138575,1000,0,0
7903,0138576,1000,0,0
7904,0138582,1000,23,23
7905,0138583,1000,8,8
7906,0138587,1000,5,5
7907,0138591,1000,2,2
7908,0138592,1000,20,20
7909,0138593,1000,103,103
7910,0138639,1000,6,6
7911,0138645,1000,0,0
7912,0138771,1000,0,0
7913,0138776,1000,-702,-702
7914,0138779,1000,-561,-561
7915,0138781,1000,-304,-304
7916,0138786,1000,-18,-18
7917,0138788,1000,-234,-234
7918,0138789,1000,-216,-216
7919,0138796,1000,-4,-4
7920,0138797,1000,-10,-10
7921,0138801,1000,-8,-8
7922,0138818,1000,-317,-317
7923,0138831,1000,-100,-100
7924,0138845,1000,-68,-68
7925,0138846,1000,-25,-25
7926,0138901,1000,0,0
7927,0138941,1000,11,11
7928,0138942,1000,13,13
7929,0138947,1000,0,0
7930,0138952,1000,0,0
7931,0138953,1000,0,0
7932,0138954,1000,0,0
7933,0138955,1000,0,0
7934,0138956,1000,0,0
7935,0138957,1000,0,0
7936,0138958,1000,0,0
7937,0138959,1000,0,0
7938,0138960,1000,0,0
7939,0138961,1000,0,0
7940,0138962,1000,0,0
7941,0138963,1000,0,0
7942,0138964,1000,0,0
7943,0138965,1000,-30,-30
7944,0138996,1000,0,0
7945,0138999,1000,0,0
7946,0139000,1000,-1,-1
7947,0139002,1000,0,0
7948,0139017,1000,-6320,-6320
7949,0139018,1000,-1167,-1167
7950,0139019,1000,-542,-542
7951,0139020,1000,-117,-117
7952,0139021,1000,0,0
7953,0139022,1000,0,0
7954,0139023,1000,-4,-4
7955,0139024,1000,-1416,-1416
7956,0139026,1000,0,0
7957,0139027,1000,-450,-450
7958,0139028,1000,-916,-916
7959,0139029,1000,-12470,-12470
7960,0139030,1000,-7661,-7661
7961,0139032,1000,-316,-316
7962,0139033,1000,-86,-86
7963,0139034,1000,-143,-143
7964,0139035,1000,-30,-30
7965,0139036,1000,-49,-49
7966,0139037,1000,0,0
7967,0139038,1000,-77,-77
7968,0139039,1000,-3906,-3906
7969,0139040,1000,-44,-44
7970,0139041,1000,-1,-1
7971,0139042,1000,-12903,-12903
7972,0139043,1000,-2642,-2642
7973,0139044,1000,-28,-28
7974,0139045,1000,-54,-54
7975,0139046,1000,-42,-42
7976,0139057,1000,-1,-1
7977,0139062,1000,-31,-31
7978,0139063,1000,0,0
7979,0139064,1000,0,0
7980,0139068,1000,-53,-53
7981,0139093,1000,54,54
7982,0139094,1000,67,67
7983,0139095,1000,26,26
7984,0139097,1000,0,0
7985,0139101,1000,0,0
7986,0139111,1000,0,0
7987,0139112,1000,-41,-41
7988,0139113,1000,-310,-310
7989,0139114,1000,-56,-56
7990,0139115,1000,-5,-5
7991,0139117,1000,0,0
7992,0139118,1000,0,0
7993,0139120,1000,0,0
7994,0139121,1000,0,0
7995,0139122,1000,0,0
7996,0139124,1000,-21,-21
7997,0139127,1000,-3,-3
7998,0139128,1000,0,0
7999,0139129,1000,0,0
8000,0139131,1000,-3,-3
8001,0139132,1000,-1,-1
8002,0139134,1000,0,0
8003,0139135,1000,0,0
8004,0139137,1000,-3,-3
8005,0139138,1000,-1,-1
8006,0139139,1000,-10,-10
8007,0139141,1000,-4,-4
8008,0139142,1000,0,0
8009,0139144,1000,0,0
8010,0139145,1000,-2,-2
8011,0139146,1000,0,0
8012,0139148,1000,0,0
8013,0139149,1000,0,0
8014,0139152,1000,0,0
8015,0139153,1000,0,0
8016,0139155,1000,0,0
8017,0139156,1000,0,0
8018,0139173,1000,0,0
8019,0139174,1000,-2,-2
8020,0139177,1000,-440,-440
8021,0139178,1000,0,0
8022,0139179,1000,0,0
8023,0139185,1000,0,0
8024,0139188,1000,0,0
8025,0139194,1000,0,0
8026,0139682,1000,0,0
8027,0139684,1000,0,0
8028,0139687,1000,0,0
8029,0139690,1000,0,0
8030,0139691,1000,0,0
8031,0139695,1000,0,0
8032,0139696,1000,0,0
8033,0139698,1000,0,0
8034,0139700,1000,0,0
8035,0139701,1000,0,0
8036,0139702,1000,0,0
8037,0139703,1000,0,0
8038,0139704,1000,0,0
8039,0139705,1000,0,0
8040,0139709,1000,0,0
8041,0139718,1000,0,0
8042,0139719,1000,0,0
8043,0139720,1000,0,0
8044,0139726,1000,0,0
8045,0139728,1000,0,0
8046,0139729,1000,0,0
8047,0139733,1000,0,0
8048,0139734,1000,0,0
8049,0139737,1000,0,0
8050,0139740,1000,0,0
8051,0139753,1000,0,0
8052,0139758,1000,0,0
8053,0139759,1000,0,0
8054,0139760,1000,0,0
8055,0139762,1000,0,0
8056,0139764,1000,0,0
8057,0139765,1000,0,0
8058,0139778,1000,0,0
8059,0139779,1000,0,0
8060,0139782,1000,0,0
8061,0139783,1000,0,0
8062,0139784,1000,0,0
8063,0139786,1000,0,0
8064,0139787,1000,0,0
8065,0139788,1000,0,0
8066,0139792,1000,0,0
8067,0139794,1000,0,0
8068,0139797,1000,0,0
8069,0139798,1000,0,0
8070,0139803,1000,0,0
8071,0139806,1000,0,0
8072,0139807,1000,0,0
8073,0139808,1000,0,0
8074,0139811,1000,0,0
8075,0139813,1000,0,0
8076,0139815,1000,0,0
8077,0139816,1000,0,0
8078,0139817,1000,0,0
8079,0139818,1000,0,0
8080,0139819,1000,0,0
8081,0139820,1000,0,0
8082,0139821,1000,0,0
8083,0139822,1000,0,0
8084,0139823,1000,0,0
8085,0139851,1000,2,2
8086,0139913,1000,0,0
8087,0139914,1000,0,0
8088,0139915,1000,0,0
8089,0139938,1000,0,0
8090,0140098,1000,-28,-28
8091,0140100,1000,-28,-28
8092,0140154,1000,27,27
8093,0140155,1000,3,3
8094,0140200,1000,0,0
8095,0140203,1000,0,0
8096,0140206,1000,9,9
8097,0140207,1000,11,11
8098,0140208,1000,4,4
8099,0140209,1000,21,21
8100,0140213,1000,4,4
8101,0140222,1000,0,0
8102,0140223,1000,15,15
8103,0140226,1000,15,15
8104,0140232,1000,0,0
8105,0140417,1000,0,0
8106,0140418,1000,0,0
8107,0140558,1000,0,0
8108,0140559,1000,0,0
8109,0140563,1000,0,0
8110,0140564,1000,0,0
8111,0140565,1000,0,0
8112,0140566,1000,0,0
8113,0140567,1000,0,0
8114,0140568,1000,0,0
8115,0140569,1000,0,0
8116,0140570,1000,0,0
8117,0140571,1000,0,0
8118,0140572,1000,0,0
8119,0140573,1000,0,0
8120,0140574,1000,0,0
8121,0140575,1000,0,0
8122,0140576,1000,0,0
8123,0140577,1000,0,0
8124,0140578,1000,0,0
8125,0140579,1000,0,0
8126,0140580,1000,0,0
8127,0140581,1000,0,0
8128,0140582,1000,0,0
8129,0140583,1000,0,0
8130,0140584,1000,0,0
8131,0140585,1000,0,0
8132,0140587,1000,0,0
8133,0140588,1000,0,0
8134,0140589,1000,0,0
8135,0140590,1000,0,0
8136,0140591,1000,0,0
8137,0140592,1000,0,0
8138,0140597,1000,0,0
8139,0140598,1000,0,0
8140,0140599,1000,0,0
8141,0140600,1000,0,0
8142,0140601,1000,0,0
8143,0140602,1000,0,0
8144,0140603,1000,0,0
8145,0140604,1000,0,0
8146,0140605,1000,0,0
8147,0140606,1000,0,0
8148,0140607,1000,0,0
8149,0140609,1000,0,0
8150,0140610,1000,0,0
8151,0140611,1000,0,0
8152,0140612,1000,0,0
8153,0140613,1000,0,0
8154,0140614,1000,0,0
8155,0140615,1000,0,0
8156,0140616,1000,0,0
8157,0140617,1000,0,0
8158,0140620,1000,0,0
8159,0140621,1000,0,0
8160,0140622,1000,0,0
8161,0140623,1000,0,0
8162,0140624,1000,0,0
8163,0140632,1000,0,0
8164,0140647,1000,5,5
8165,0140648,1000,7,7
8166,0140650,1000,9,9
8167,0140661,1000,8,8
8168,0140669,1000,0,0
8169,0140671,1000,8,8
8170,0140672,1000,14,14
8171,0140686,1000,6,6
8172,0140716,1000,0,0
8173,0140770,1000,9,9
8174,0140771,1000,2,2
8175,0140772,1000,7,7
8176,0140775,1000,4,4
8177,0140776,1000,0,0
8178,0140784,1000,9,9
8179,0140785,1000,0,0
8180,0140786,1000,0,0
8181,0140788,1000,21,21
8182,0140791,1000,10,10
8183,0140792,1000,21,21
8184,0140793,1000,21,21
8185,0140794,1000,16,16
8186,0140795,1000,7,7
8187,0140796,1000,15,15
8188,0140797,1000,4,4
8189,0140800,1000,6,6
8190,0140902,1000,0,0
8191,0140903,1000,13,13
8192,0140905,1000,6,6
8193,0140908,1000,-8,-8
8194,0140922,1000,0,0
8195,0140923,1000,0,0
8196,0140942,1000,4,4
8197,0140949,1000,17,17
8198,0140954,1000,19,19
8199,0140974,1000,0,0
8200,0140975,1000,0,0
8201,0140979,1000,13,13
8202,0141036,1000,0,0
8203,0141037,1000,0,0
8204,0141104,1000,0,0
8205,0141126,1000,-226,-226
8206,0141131,1000,9,9
8207,0141203,1000,-11059,-11059
8208,0141205,1000,0,0
8209,0141210,1000,0,0
8210,0141217,1000,-113,-113
8211,0141218,1000,-1576,-1576
8212,0141219,1000,-19,-19
8213,0141221,1000,-1232,-1232
8214,0141235,1000,0,0
8215,0141263,1000,0,0
8216,0141267,1000,-2353,-2353
8217,0141268,1000,-2078,-2078
8218,0141269,1000,-698,-698
8219,0141270,1000,4,4
8220,0141271,1000,4,4
8221,0141273,1000,0,0
8222,0141274,1000,0,0
8223,0141275,1000,0,0
8224,0141276,1000,0,0
8225,0141277,1000,0,0
8226,0141278,1000,0,0
8227,0141289,1000,0,0
8228,0141294,1000,0,0
8229,0141295,1000,0,0
8230,0141296,1000,0,0
8231,0141297,1000,0,0
8232,0141298,1000,0,0
8233,0141299,1000,0,0
8234,0141300,1000,0,0
8235,0141301,1000,0,0
8236,0141302,1000,0,0
8237,0141303,1000,0,0
8238,0141304,1000,0,0
8239,0141305,1000,0,0
8240,0141356,1000,7,7
8241,0141387,1000,0,0
8242,0141401,1000,-2994,-2994
8243,0141402,1000,0,0
8244,0141403,1000,0,0
8245,0141406,1000,0,0
8246,0141407,1000,0,0
8247,0141408,1000,0,0
8248,0141409,1000,0,0
8249,0141410,1000,0,0
8250,0141411,1000,0,0
8251,0141412,1000,0,0
8252,0141414,1000,0,0
8253,0141415,1000,0,0
8254,0141416,1000,0,0
8255,0141419,1000,0,0
8256,0141420,1000,0,0
8257,0141422,1000,-1,-1
8258,0141423,1000,0,0
8259,0141424,1000,0,0
8260,0141425,1000,0,0
8261,0141426,1000,0,0
8262,0141427,1000,-2,-2
8263,0141428,1000,0,0
8264,0141429,1000,0,0
8265,0141431,1000,0,0
8266,0141433,1000,0,0
8267,0141434,1000,0,0
8268,0141436,1000,0,0
8269,0141439,1000,0,0
8270,0141440,1000,-286,-286
8271,0141441,1000,-517,-517
8272,0141442,1000,-21,-21
8273,0141448,1000,-8,-8
8274,0141449,1000,-7,-7
8275,0141450,1000,-18,-18
8276,0141455,1000,-422,-422
8277,0141521,1000,4,4
8278,0141529,1000,0,0
8279,0141534,1000,0,0
8280,0141566,1000,57,57
8281,0141568,1000,16,16
8282,0141569,1000,7,7
8283,0141571,1000,6,6
8284,0141573,1000,22,22
8285,0141574,1000,10,10
8286,0141583,1000,10,10
8287,0141585,1000,13,13
8288,0141605,1000,0,0
8289,0141606,1000,0,0
8290,0141614,1000,3,3
8291,0141616,1000,0,0
8292,0141659,1000,16,16
8293,0141660,1000,16,16
8294,0141661,1000,11,11
8295,0141662,1000,13,13
8296,0141663,1000,28,28
8297,0141668,1000,13,13
8298,0141669,1000,5,5
8299,0141671,1000,81,81
8300,0141672,1000,27,27
8301,0141674,1000,7,7
8302,0141675,1000,0,0
8303,0141676,1000,0,0
8304,0141677,1000,0,0
8305,0141682,1000,-6,-6
8306,0141684,1000,0,0
8307,0141686,1000,0,0
8308,0141688,1000,3,3
8309,0141690,1000,6,6
8310,0141691,1000,3,3
8311,0141692,1000,10,10
8312,0141823,1000,-63,-63
8313,0141948,1000,2,2
8314,0141951,1000,0,0
8315,0141953,1000,7,7
8316,0141954,1000,6,6
8317,0141955,1000,6,6
8318,0141956,1000,4,4
8319,0141969,1000,0,0
8320,0141970,1000,0,0
